year,i_iso3,j_iso3,f_migstock,f_migstock_t,migstock_gross
2017,USA,CHN,21113.264152314514,3272606.4534425,3293719.7175948145
2018,USA,CHN,9132.869210992543,1379060.740925573,1388193.6101365655
2019,USA,CHN,21086.84002761608,2904953.798847089,2926040.638874705
2000,USA,COK,13.043473376613111,0,13.043473376613111
2001,USA,COK,18.77705304443836,0,18.77705304443836
2002,USA,COK,2.633258232045918,0,2.633258232045918
2003,USA,COK,31.65373007576913,0,31.65373007576913
2004,USA,COK,3.5686802410706875,0,3.5686802410706875
2005,USA,COK,15.855597696080805,0,15.855597696080805
2006,USA,COK,36.43326888792217,0,36.43326888792217
2007,USA,COK,13.507166974712163,0,13.507166974712163
2008,USA,COK,6.73223056937568,0,6.73223056937568
2009,USA,COK,14.917178440280258,0,14.917178440280258
2010,USA,COK,30.590678696474058,0,30.590678696474058
2011,USA,COK,20.622130385953934,0,20.622130385953934
2012,USA,COK,35.07403413323686,0,35.07403413323686
2013,USA,COK,51.108387362509966,0,51.108387362509966
2014,USA,COK,8.472683305740357,0,8.472683305740357
2015,USA,COK,19.932971993740647,0,19.932971993740647
2016,USA,COK,28.926235725544394,0,28.926235725544394
2017,USA,COK,30.237247178051618,0,30.237247178051618
2018,USA,COK,6.86295621013269,0,6.86295621013269
2019,USA,COK,15.94729556022212,0,15.94729556022212
2000,USA,EUR,544678.3500492204,7690193.672324188,8234872.022373408
2001,USA,EUR,549842.8685464895,2697465.6819743225,3247308.550520812
2002,USA,EUR,799197.2590448107,1689463.7277555442,2488660.986800355
2003,USA,EUR,582996.1377675991,5710602.600854358,6293598.738621957
2004,USA,EUR,920616.9907409989,5294016.253415111,6214633.24415611
2005,USA,EUR,1053152.8640114814,1234311.1867108308,2287464.050722312
2006,USA,EUR,140529.05452546244,6968398.850046315,7108927.904571777
2007,USA,EUR,380555.57353238424,5838390.145659087,6218945.719191471
2008,USA,EUR,881384.1931946601,5039719.044372687,5921103.2375673475
2009,USA,EUR,980893.9765798964,776553.1707311538,1757447.1473110502
2010,USA,EUR,530348.7777560458,5771652.595323135,6302001.373079181
2011,USA,EUR,1236104.7239134067,1294214.2926456882,2530319.016559095
2012,USA,EUR,219043.1678524764,3508753.121759577,3727796.2896120534
2013,USA,EUR,700607.5496615939,2040935.8398680864,2741543.3895296804
2014,USA,EUR,173614.82451945066,6924424.577546341,7098039.402065792
2015,USA,EUR,751447.2576456424,6944973.416496972,7696420.674142614
2016,USA,EUR,822622.2232438845,7308193.370071135,8130815.59331502
2017,USA,EUR,861734.2319793917,8562586.983018333,9424321.214997726
2018,USA,EUR,784609.9996718052,4985474.225834952,5770084.225506756
2019,USA,EUR,84125.58170511422,6032360.639579704,6116486.221284818
2000,USA,FJI,0,36874.88347557261,36874.88347557261
2001,USA,FJI,0,19444.967427050397,19444.967427050397
2002,USA,FJI,0,61247.31825851766,61247.31825851766
2003,USA,FJI,0,49310.572912889416,49310.572912889416
2004,USA,FJI,0,19999.501094023137,19999.501094023137
2005,USA,FJI,0,50785.836655055726,50785.836655055726
2006,USA,FJI,0,18460.123871868618,18460.123871868618
2007,USA,FJI,0,71003.77685733486,71003.77685733486
2008,USA,FJI,0,59949.70263966844,59949.70263966844
2009,USA,FJI,0,48746.12583298444,48746.12583298444
2010,USA,FJI,0,33713.397839113604,33713.397839113604
2011,USA,FJI,0,16649.541907992592,16649.541907992592
2012,USA,FJI,0,79639.25649228872,79639.25649228872
2013,USA,FJI,0,55310.59877299864,55310.59877299864
2014,USA,FJI,0,13906.083978253882,13906.083978253882
2015,USA,FJI,0,69734.70319036301,69734.70319036301
2016,USA,FJI,0,63936.340037621376,63936.340037621376
2017,USA,FJI,0,54897.395378954105,54897.395378954105
2018,USA,FJI,0,73285.9887944852,73285.9887944852
2019,USA,FJI,0,53421.98962630359,53421.98962630359
2000,USA,FSM,152.24821092318746,2207.376083600754,2359.6242945239414
2001,USA,FSM,282.6516550100688,11232.758489629057,11515.410144639127
2002,USA,FSM,141.52457544593142,2288.504982514568,2430.0295579604995
2003,USA,FSM,245.6925654557813,12013.49270932762,12259.185274783402
2004,USA,FSM,102.23614769854584,2414.862982417336,2517.0991301158815
2005,USA,FSM,177.9558281003963,5032.079864847707,5210.035692948103
2006,USA,FSM,147.75952974740414,6880.760014889575,7028.51954463698
2007,USA,FSM,221.3162981454655,12473.332246188027,12694.648544333493
2008,USA,FSM,151.91321318294854,7821.172686738661,7973.085899921609
2009,USA,FSM,206.1233698018361,2673.9790146780197,2880.1023844798556
2010,USA,FSM,217.29017642214896,8063.006330980546,8280.296507402696
2011,USA,FSM,36.97229876853527,2682.247584262863,2719.2198830313982
2012,USA,FSM,249.3720444648713,6007.648143793484,6257.020188258356
2013,USA,FSM,241.95264223132284,2195.891784633566,2437.844426864889
2014,USA,FSM,158.3162727186084,4831.824864339513,4990.141137058121
2015,USA,FSM,310.9734009033069,3296.563262325526,3607.536663228833
2016,USA,FSM,176.97618164806627,8606.947244802723,8783.923426450789
2017,USA,FSM,105.97221842752771,11683.617945626193,11789.59016405372
2018,USA,FSM,21.663875247491518,14318.906873206095,14340.570748453587
2019,USA,FSM,262.3014086182229,3633.51830605585,3895.819714674073
2000,USA,GUM,28725.802205015207,0,28725.802205015207
2001,USA,GUM,27914.17262109519,0,27914.17262109519
2002,USA,GUM,6333.63446950837,0,6333.63446950837
2003,USA,GUM,35539.773206045254,0,35539.773206045254
2004,USA,GUM,7030.6193193037525,0,7030.6193193037525
2005,USA,GUM,8690.531476226355,0,8690.531476226355
2006,USA,GUM,33686.65145400968,0,33686.65145400968
2007,USA,GUM,2602.399456183146,0,2602.399456183146
2008,USA,GUM,10913.542261820752,0,10913.542261820752
2009,USA,GUM,12818.657387358191,0,12818.657387358191
2010,USA,GUM,9173.335543961264,0,9173.335543961264
2011,USA,GUM,17823.816717440634,0,17823.816717440634
2012,USA,GUM,10612.579551569932,0,10612.579551569932
2013,USA,GUM,6270.099945282376,0,6270.099945282376
2014,USA,GUM,32288.04334518267,0,32288.04334518267
2015,USA,GUM,11016.121432861128,0,11016.121432861128
2016,USA,GUM,20664.18223565747,0,20664.18223565747
2017,USA,GUM,20843.220065658283,0,20843.220065658283
2018,USA,GUM,20179.45909743757,0,20179.45909743757
2019,USA,GUM,14034.693735337722,0,14034.693735337722
2000,USA,HKG,4588.054198572039,374246.96228607115,378835.0164846432
2001,USA,HKG,12023.65402268514,339211.704460628,351235.3584833131
2002,USA,HKG,14812.861981901528,123597.62235265253,138410.48433455406
2003,USA,HKG,22254.018036590478,315582.7319275409,337836.7499641314
2004,USA,HKG,11533.523136879652,350055.51026590785,361589.0334027875
2005,USA,HKG,20570.67937090015,126511.27302412363,147081.95239502378
2006,USA,HKG,15829.970193712192,293373.9549626671,309203.9251563793
2007,USA,HKG,10571.821683364251,127234.83078922522,137806.65247258946
2008,USA,HKG,12192.938556512372,368198.05938395177,380390.9979404641
2009,USA,HKG,5527.574731219299,27066.796316531807,32594.371047751105
2010,USA,HKG,19756.0272685796,378837.8321982421,398593.85946682165
2011,USA,HKG,12630.515396534185,208165.15867880534,220795.6740753395
2012,USA,HKG,21822.394451763517,195207.27457742314,217029.66902918665
2013,USA,HKG,9098.302625843586,429030.6856611623,438128.9882870059
2014,USA,HKG,4152.417220494301,233893.46523977056,238045.88246026487
2015,USA,HKG,17722.995020076632,132169.7010871356,149892.69610721222
2016,USA,HKG,1702.6383220292155,90574.96566894511,92277.60399097433
2017,USA,HKG,12648.509388526902,178462.21053005557,191110.71991858247
2018,USA,HKG,16616.344061269425,393598.97483928414,410215.31890055357
2019,USA,HKG,12736.736464560685,415585.6886315724,428322.4250961331
2000,USA,IDN,1004.1480614119675,69016.58916538004,70020.737226792
2001,USA,IDN,2346.189691574946,106122.71863915423,108468.90833072919
2002,USA,IDN,6266.819538944503,112959.4597346714,119226.2792736159
2003,USA,IDN,8707.068882680089,9006.854441842195,17713.923324522286
2004,USA,IDN,4582.287991351467,59047.673874980435,63629.961866331905
2005,USA,IDN,7428.080062964279,137354.83935898403,144782.91942194832
2006,USA,IDN,11457.422386138001,100295.988696429,111753.411082567
2007,USA,IDN,15728.127631122992,24296.736833948722,40024.86446507172
2008,USA,IDN,16607.223481890884,83529.08972128667,100136.31320317756
2009,USA,IDN,18530.084454227144,135914.84063103638,154444.92508526353
2010,USA,IDN,13931.423493714583,58146.411100546364,72077.83459426094
2011,USA,IDN,9083.610910676987,166004.90847465972,175088.51938533672
2012,USA,IDN,18939.449207051082,42677.96812460869,61617.41733165977
2013,USA,IDN,5306.186548506542,116713.29843909366,122019.4849876002
2014,USA,IDN,5820.808358049009,186990.08718902912,192810.89554707814
2015,USA,IDN,6872.742574403667,62933.21833890323,69805.9609133069
2016,USA,IDN,7550.64176584268,63292.87008162588,70843.51184746856
2017,USA,IDN,4588.211708841612,181265.13363250054,185853.34534134215
2018,USA,IDN,6424.121732169949,56636.31705843935,63060.4387906093
2019,USA,IDN,14289.45588845485,65988.87247177889,80278.32836023373
2000,USA,IND,5386.832854004111,916639.757981779,922026.5908357832
2001,USA,IND,1331.8293033810053,917903.1106039735,919234.9399073545
2002,USA,IND,747.4153126581014,1473488.4039427477,1474235.8192554058
2003,USA,IND,1968.0643585548644,889052.8321601988,891020.8965187537
2004,USA,IND,1745.5458639501408,2281389.431246451,2283134.9771104013
2005,USA,IND,2396.0769751551097,1714356.0476570595,1716752.1246322147
2006,USA,IND,1118.3849792715905,500258.8695539164,501377.25453318795
2007,USA,IND,3691.823958881479,1657712.217751056,1661404.0417099374
2008,USA,IND,5514.225250488724,1109426.310676014,1114940.5359265027
2009,USA,IND,2071.0882745770177,2695402.0115753617,2697473.099849939
2010,USA,IND,1687.3629634747747,2792164.707967196,2793852.070930671
2011,USA,IND,2970.5194118062122,3589827.99179822,3592798.511210026
2012,USA,IND,1974.419594831411,1564318.4795279447,1566292.899122776
2013,USA,IND,805.3662831627021,875936.911912217,876742.2781953798
2014,USA,IND,436.2819227478749,1703105.2915418325,1703541.5734645803
2015,USA,IND,3016.83827899769,2675051.3310131044,2678068.169292102
2016,USA,IND,2793.8788175011755,4576814.166904414,4579608.045721916
2017,USA,IND,4575.6789745220685,4368923.931931833,4373499.610906355
2018,USA,IND,4481.158430183818,4575608.187939426,4580089.34636961
2019,USA,IND,4640.4977050215,3495711.595413211,3500352.093118232
2000,USA,IRN,0,70483.06742023179,70483.06742023179
2001,USA,IRN,0,325071.3225460685,325071.3225460685
2002,USA,IRN,0,567221.2058223567,567221.2058223567
2003,USA,IRN,0,570939.1244583694,570939.1244583694
2004,USA,IRN,0,100574.9582634288,100574.9582634288
2005,USA,IRN,0,229760.8975516755,229760.8975516755
2006,USA,IRN,0,428936.25007157587,428936.25007157587
2007,USA,IRN,0,581315.0749324372,581315.0749324372
2008,USA,IRN,0,297442.39385374484,297442.39385374484
2009,USA,IRN,0,267245.6747726348,267245.6747726348
2010,USA,IRN,0,188900.87211976745,188900.87211976745
2011,USA,IRN,0,595079.9731809869,595079.9731809869
2012,USA,IRN,0,87415.59500249289,87415.59500249289
2013,USA,IRN,0,197625.78522235632,197625.78522235632
2014,USA,IRN,0,147171.48969056553,147171.48969056553
2015,USA,IRN,0,565008.8735179107,565008.8735179107
2016,USA,IRN,0,603076.5638507814,603076.5638507814
2017,USA,IRN,0,367253.9852670554,367253.9852670554
2018,USA,IRN,0,275567.23737410066,275567.23737410066
2019,USA,IRN,0,94260.87742950919,94260.87742950919
2000,USA,JPN,19759.608674979117,579667.4090036971,599427.0176786762
2001,USA,JPN,30854.774952801177,322896.25860091357,353751.03355371475
2002,USA,JPN,11507.205359633037,589305.8368142025,600813.0421738356
2003,USA,JPN,17722.261404259272,496918.3331204285,514640.59452468774
2004,USA,JPN,62088.61567867505,501138.97448253224,563227.5901612072
2005,USA,JPN,18953.585284091532,466628.336600407,485581.92188449856
2006,USA,JPN,29819.98023078542,356689.1020698709,386509.08230065636
2007,USA,JPN,60662.277645456816,649965.9990550308,710628.2767004876
2008,USA,JPN,82608.14253069583,687604.5594590121,770212.701989708
2009,USA,JPN,75538.34534848237,340792.0693754718,416330.41472395416
2010,USA,JPN,26214.8076262638,228547.03317486076,254761.84080112455
2011,USA,JPN,13660.59473050524,525317.1553514324,538977.7500819376
2012,USA,JPN,34804.98444083544,459954.7332028961,494759.7176437315
2013,USA,JPN,20959.279761203194,51288.63907289499,72247.91883409818
2014,USA,JPN,32064.377962187304,220457.88433562918,252522.2622978165
2015,USA,JPN,69826.97713520151,463012.64626014733,532839.6233953489
2016,USA,JPN,6109.8453345928065,335965.1735266622,342075.018861255
2017,USA,JPN,12055.693841693923,150851.73609967736,162907.4299413713
2018,USA,JPN,59623.74920073505,449621.59271506977,509245.34191580483
2019,USA,JPN,30179.501871801865,455511.6898462215,485691.1917180233
2000,USA,KHM,452.40213832343,33374.2499320045,33826.65207032793
2001,USA,KHM,630.6409728493542,198554.45437986555,199185.0953527149
2002,USA,KHM,293.51696957200767,40219.003888689884,40512.520858261894
2003,USA,KHM,526.7738425536081,98208.07638324556,98734.85022579916
2004,USA,KHM,569.465178531222,15628.914763970373,16198.379942501595
2005,USA,KHM,231.14845047034322,124081.3634332762,124312.51188374654
2006,USA,KHM,536.3520757691934,125856.30526042564,126392.65733619482
2007,USA,KHM,121.95956209790893,167839.85269902373,167961.81226112164
2008,USA,KHM,182.3904768563807,183922.88752192823,184105.27799878462
2009,USA,KHM,419.06379860984157,148979.37761467852,149398.44141328835
2010,USA,KHM,369.1618971537798,119213.19678904135,119582.35868619513
2011,USA,KHM,244.14242558185015,266189.7451228276,266433.88754840946
2012,USA,KHM,196.83989556161686,150776.91148731112,150973.75138287275
2013,USA,KHM,98.56840527090245,327542.47187258024,327641.04027785116
2014,USA,KHM,153.19189834434536,127865.14138859083,128018.33328693517
2015,USA,KHM,86.61016145744362,131728.98277936093,131815.59294081837
2016,USA,KHM,116.37586407484486,171005.4028944243,171121.77875849916
2017,USA,KHM,83.39261331344022,97542.12339541968,97625.51600873312
2018,USA,KHM,238.00544879045339,278589.42161352036,278827.4270623108
2019,USA,KHM,247.02464602659455,272604.20929545857,272851.2339414852
2000,USA,KIR,52.06204372439534,0,52.06204372439534
2001,USA,KIR,4.305713275996965,0,4.305713275996965
2002,USA,KIR,61.79763177037239,0,61.79763177037239
2003,USA,KIR,7.059125081393866,0,7.059125081393866
2004,USA,KIR,37.14889927232638,0,37.14889927232638
2005,USA,KIR,41.403541510691866,0,41.403541510691866
2006,USA,KIR,30.095960701107984,0,30.095960701107984
2007,USA,KIR,71.83477885154076,0,71.83477885154076
2008,USA,KIR,15.562481734100729,0,15.562481734100729
2009,USA,KIR,71.48603082719258,0,71.48603082719258
2010,USA,KIR,22.02703876234591,0,22.02703876234591
2011,USA,KIR,19.339715948328376,0,19.339715948328376
2012,USA,KIR,23.781538063660264,0,23.781538063660264
2013,USA,KIR,36.52192104794085,0,36.52192104794085
2014,USA,KIR,39.21629679761827,0,39.21629679761827
2015,USA,KIR,41.587975611910224,0,41.587975611910224
2016,USA,KIR,36.11969898872776,0,36.11969898872776
2017,USA,KIR,47.7161564291222,0,47.7161564291222
2018,USA,KIR,36.96081478438573,0,36.96081478438573
2019,USA,KIR,44.774310779199006,0,44.774310779199006
2000,USA,KOR,40920.35690035485,1546638.7332831044,1587559.0901834592
2001,USA,KOR,22016.67126977851,1511057.233915332,1533073.9051851104
2002,USA,KOR,20046.82511327969,458335.84018248675,478382.66529576643
2003,USA,KOR,5076.150525661633,803881.2319070181,808957.3824326798
2004,USA,KOR,20394.369248058796,901347.257502754,921741.6267508127
2005,USA,KOR,45544.28962094011,1289337.0728118801,1334881.3624328203
2006,USA,KOR,55790.23156566206,1699626.1663178657,1755416.3978835277
2007,USA,KOR,23454.73472574773,1369681.0229850402,1393135.757710788
2008,USA,KOR,54700.085821833854,1539572.0914016203,1594272.1772234542
2009,USA,KOR,17527.905415893045,482452.8191583938,499980.72457428684
2010,USA,KOR,55232.52987291743,292018.948722514,347251.4785954314
2011,USA,KOR,92194.95695704063,1639048.1361562689,1731243.0931133095
2012,USA,KOR,22168.181521808052,1163660.7165400025,1185828.8980618105
2013,USA,KOR,113169.45615315439,1926039.0735920444,2039208.5297451988
2014,USA,KOR,39509.434850228194,1403014.9297882065,1442524.3646384347
2015,USA,KOR,54677.97511246987,1646891.1548321834,1701569.1299446533
2016,USA,KOR,91322.32247862282,1679264.2947749102,1770586.617253533
2017,USA,KOR,122379.94667821378,1140033.6631595544,1262413.6098377681
2018,USA,KOR,25044.833376771,1156004.1379793184,1181048.9713560895
2019,USA,KOR,84372.31835563364,1955821.3514431426,2040193.6697987763
2000,USA,LAO,0,348677.2065090251,348677.2065090251
2001,USA,LAO,0,35406.9351279384,35406.9351279384
2002,USA,LAO,0,352042.29073546967,352042.29073546967
2003,USA,LAO,0,301402.55610461824,301402.55610461824
2004,USA,LAO,0,291624.0862607447,291624.0862607447
2005,USA,LAO,0,56149.65923158516,56149.65923158516
2006,USA,LAO,0,204934.28044790804,204934.28044790804
2007,USA,LAO,0,150850.94836083107,150850.94836083107
2008,USA,LAO,0,82284.94930509117,82284.94930509117
2009,USA,LAO,0,245165.89750919872,245165.89750919872
2010,USA,LAO,0,42942.10854571406,42942.10854571406
2011,USA,LAO,0,274137.75737671106,274137.75737671106
2012,USA,LAO,0,380536.0372800926,380536.0372800926
2013,USA,LAO,0,86610.31945593978,86610.31945593978
2014,USA,LAO,0,30031.341823691444,30031.341823691444
2015,USA,LAO,0,378782.54498774174,378782.54498774174
2016,USA,LAO,0,312169.95374790835,312169.95374790835
2017,USA,LAO,0,378778.37240696885,378778.37240696885
2018,USA,LAO,0,264823.24303574424,264823.24303574424
2019,USA,LAO,0,27677.79931148849,27677.79931148849
2000,USA,LKA,255.18727983413265,36817.30001166686,37072.487291501
2001,USA,LKA,53.65701292837039,29407.01758915712,29460.67460208549
2002,USA,LKA,360.8879541518353,15902.845625854376,16263.73358000621
2003,USA,LKA,150.82696089312435,30214.568480789894,30365.39544168302
2004,USA,LKA,120.60271003555505,32629.30431110505,32749.907021140607
2005,USA,LKA,455.3209509556182,53461.999687727395,53917.32063868301
2006,USA,LKA,579.684006603565,11119.43941319138,11699.123419794945
2007,USA,LKA,400.9798162408359,39877.369976624104,40278.34979286494
2008,USA,LKA,110.36025738164778,51022.9356162285,51133.29587361014
2009,USA,LKA,169.9405619213171,11211.071703815833,11381.01226573715
2010,USA,LKA,119.82936135362831,49689.540651140174,49809.370012493804
2011,USA,LKA,627.2532434307784,65922.97788207151,66550.2311255023
2012,USA,LKA,984.5209274638071,71592.9704268022,72577.491354266
2013,USA,LKA,263.6788118803129,81359.36339551708,81623.04220739739
2014,USA,LKA,217.8297752515785,13451.17996710552,13669.009742357099
2015,USA,LKA,730.4249526827597,84076.65309575759,84807.07804844035
2016,USA,LKA,69.87528057489544,21498.382702022907,21568.257982597803
2017,USA,LKA,1115.527497697482,26621.88678956895,27737.414287266434
2018,USA,LKA,706.9320390215145,93036.98413290273,93743.91617192424
2019,USA,LKA,690.5083459204063,23321.77344982652,24012.281795746927
2000,USA,MAC,0,9143.332386764512,9143.332386764512
2001,USA,MAC,0,9173.478608842017,9173.478608842017
2002,USA,MAC,0,6801.3626013631,6801.3626013631
2003,USA,MAC,0,3408.616419873135,3408.616419873135
2004,USA,MAC,0,1200.2609101525686,1200.2609101525686
2005,USA,MAC,0,1523.3561101842206,1523.3561101842206
2006,USA,MAC,0,16776.11076712541,16776.11076712541
2007,USA,MAC,0,3228.548789817607,3228.548789817607
2008,USA,MAC,0,18507.734674762876,18507.734674762876
2009,USA,MAC,0,3180.919319922049,3180.919319922049
2010,USA,MAC,0,18662.726777598822,18662.726777598822
2011,USA,MAC,0,14395.111542388797,14395.111542388797
2012,USA,MAC,0,21113.22549934648,21113.22549934648
2013,USA,MAC,0,15504.115945765227,15504.115945765227
2014,USA,MAC,0,4693.644543351122,4693.644543351122
2015,USA,MAC,0,7846.29338747412,7846.29338747412
2016,USA,MAC,0,23043.945083928666,23043.945083928666
2017,USA,MAC,0,18308.17850478599,18308.17850478599
2018,USA,MAC,0,12841.376269428898,12841.376269428898
2019,USA,MAC,0,7659.9141143085435,7659.9141143085435
2000,USA,MDV,16.9037672765553,0,16.9037672765553
2001,USA,MDV,25.15456337302923,0,25.15456337302923
2002,USA,MDV,17.54832700103521,0,17.54832700103521
2003,USA,MDV,11.675200802087785,0,11.675200802087785
2004,USA,MDV,40.18764149174095,0,40.18764149174095
2005,USA,MDV,10.071802611649037,0,10.071802611649037
2006,USA,MDV,33.349725235458465,0,33.349725235458465
2007,USA,MDV,57.00251713555306,0,57.00251713555306
2008,USA,MDV,47.8558374799788,0,47.8558374799788
2009,USA,MDV,58.9330560478568,0,58.9330560478568
2010,USA,MDV,20.412377209868282,0,20.412377209868282
2011,USA,MDV,46.30338995840401,0,46.30338995840401
2012,USA,MDV,14.753639405257996,0,14.753639405257996
2013,USA,MDV,56.45652043670417,0,56.45652043670417
2014,USA,MDV,79.5668458995968,0,79.5668458995968
2015,USA,MDV,54.69924256857485,0,54.69924256857485
2016,USA,MDV,71.86559505818877,0,71.86559505818877
2017,USA,MDV,19.305529767926778,0,19.305529767926778
2018,USA,MDV,44.52021286264062,0,44.52021286264062
2019,USA,MDV,30.55439454112202,0,30.55439454112202
2000,USA,MHL,1309.1565037868918,7569.138706108928,8878.29520989582
2001,USA,MHL,1378.2263280150573,9709.780101225133,11088.006429240191
2002,USA,MHL,891.6279456465504,12034.188083085119,12925.81602873167
2003,USA,MHL,809.305463251751,1067.0413566504603,1876.3468199022113
2004,USA,MHL,137.295445378311,1392.8796962320803,1530.1751416103912
2005,USA,MHL,1916.6770955077372,11036.850213708263,12953.527309216
2006,USA,MHL,214.77274698786437,8484.472891511497,8699.245638499362
2007,USA,MHL,562.1289144461695,2299.8231971668633,2861.9521116130327
2008,USA,MHL,587.7142150497435,6332.448012325512,6920.1622273752555
2009,USA,MHL,1817.8141877719577,10906.665920512154,12724.480108284111
2010,USA,MHL,1690.4290168792008,8667.653144606715,10358.082161485916
2011,USA,MHL,296.4868160981125,10029.158410719037,10325.64522681715
2012,USA,MHL,2166.3558271979355,2265.8802434938034,4432.236070691739
2013,USA,MHL,2036.890049567763,2801.9059768270695,4838.796026394833
2014,USA,MHL,2089.545655062292,8964.444885423592,11053.990540485884
2015,USA,MHL,1881.4421956785955,7599.2302058670675,9480.672401545664
2016,USA,MHL,386.8886775826104,2480.2019675358315,2867.090645118442
2017,USA,MHL,2074.342405695934,2283.530442900932,4357.872848596866
2018,USA,MHL,2188.8375350116403,8427.332937384943,10616.170472396583
2019,USA,MHL,2559.6075756235514,10812.918171601463,13372.525747225014
2000,USA,MMR,0,53229.71062010364,53229.71062010364
2001,USA,MMR,0,14100.950135651208,14100.950135651208
2002,USA,MMR,0,13554.144231212056,13554.144231212056
2003,USA,MMR,0,14358.194274114368,14358.194274114368
2004,USA,MMR,0,47733.108881862136,47733.108881862136
2005,USA,MMR,0,27767.796867574147,27767.796867574147
2006,USA,MMR,0,17453.678015867095,17453.678015867095
2007,USA,MMR,0,22779.03881422615,22779.03881422615
2008,USA,MMR,0,57690.520893722176,57690.520893722176
